671,0.4209,,,,,,,,,,,,,
672,,,,,,,,,,,,,,
673,14.5,17.5,,,,,,,,,,,,
674,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,
676,2.521,3.7999,61,,,,,,,,,,,
677,,,,,,,,,,,,,,
678,,,,,,,,,,,,,,
679,,,,,,,,,,,,,,
680,,,,,,,,,,,,,,
681,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,
683,,,,,,,,,,,,,,
684,,,,,,,,,,,,,,
685,,,,,,,,,,,,,,
686,,,,,,,,,,,,,,
687,15,33.88,43,,,,,,,,,,,
688,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,
690,27,56,,,,,,,,,,,,
691,0.5,0.54,0.49,,,,,,,,,,,
692,0.5,,,,,,,,,,,,,
693,0.5,1.070562771,,,,,,,,,,,,
694,1.3,,,,,,,,,,,,,
695,0.8,6,13.99,15.98,42,39,,,,,,,,
696,65,,,,,,,,,,,,,
697,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,
699,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,
701,0.79,2,3.99,3.79,37,,,,,,,,,
702,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,
704,,,,,,,,,,,,,,
705,10,38.09,,,,,,,,,,,,
706,1.3,,,,,,,,,,,,,
707,,,,,,,,,,,,,,
708,1.3,1.8,1.98,,,,,,,,,,,
709,0.25,0.385,0.63,,,,,,,,,,,
710,0.25,0.64,2.2,2.65,5.635829859,,,,,,,,,
711,,,,,,,,,,,,,,
712,,,,,,,,,,,,,,
713,5,3.66,7.57,11.69,27,35,,,,,,,,
714,48,49.9,45,,,,,,,,,,,
715,0.4,,,,,,,,,,,,,
716,0.35,0.49,0.59,,,,,,,,,,,
717,0.34,,,,,,,,,,,,,
718,2.4,,,,,,,,,,,,,
719,0.34,,,,,,,,,,,,,
720,0.99,1.079,,,,,,,,,,,,
721,,,,,,,,,,,,,,
722,21,,,,,,,,,,,,,
723,0.32,1.69,,,,,,,,,,,,
724,0.32,6.75,6.5,,,,,,,,,,,
725,1.3,2.5,4.2,3.99,4.99,,,,,,,,,
726,0.99,,,,,,,,,,,,,
727,1.4,1.65,,,,,,,,,,,,
728,53,,,,,,,,,,,,,
729,0.79,0.89,,,,,,,,,,,,
730,1.15,3.55,,,,,,,,,,,,
731,0.43,1.89,,,,,,,,,,,,
732,0.5,,,,,,,,,,,,,
733,0.34,,,,,,,,,,,,,
734,0.335,0.62,,,,,,,,,,,,
735,2.064690207,2.55,3.2,5,13.99,,,,,,,,,
736,0.355,1,69,47,,,,,,,,,,
737,0.4,0.43,0.34,0.42,0.925,,,,,,,,,
738,0.19,,,,,,,,,,,,,
739,,,,,,,,,,,,,,
740,0.49,60,36,39,35.9,,,,,,,,,
741,0.4,0.4913178664,44.52,45,,,,,,,,,,
742,0.12,,,,,,,,,,,,,
743,0.12,2.5,1.99,,,,,,,,,,,
744,0.12,28,,,,,,,,,,,,
745,3.6,42,,,,,,,,,,,,
746,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,
748,0.5,3.3,18.5,40.8888,,,,,,,,,,
749,0.45,0.99,2,3.41,3.94,21,32,,,,,,,
750,1.25,,,,,,,,,,,,,
751,0.69,0.7,1.09,3.5,6.3,,,,,,,,,
752,0.5,0.5,,,,,,,,,,,,
753,0.485,10,11.5,,,,,,,,,,,
754,0.3999,0.545,1.79,1.88,,,,,,,,,,
755,0.66,2.382074144,,,,,,,,,,,,
756,0.3,0.6999,1.95,1.65,2.15,4,4.9999,9.99,,,,,,
757,0.08,,,,,,,,,,,,,
758,5.5,,,,,,,,,,,,,
759,0.22,,,,,,,,,,,,,
760,0.24,7.7,13.89,36.5,,,,,,,,,,
761,0.5,7.25,,,,,,,,,,,,
762,0.1,1.5,,,,,,,,,,,,
763,0.13,0.44,,,,,,,,,,,,
764,0.12,3.5,4.4,6.4,9.25,12.5,,,,,,,,
765,3.6,3.99,4.5,,,,,,,,,,,
766,0.13,0.239,0.42,0.579,,,,,,,,,,
767,0.4,3.33,3.5,25,,,,,,,,,,
768,2,1.19,,,,,,,,,,,,
769,2,19.9,,,,,,,,,,,,
770,0.12,0.39,,,,,,,,,,,,
771,0.19,0.3817745474,,,,,,,,,,,,
772,0.14,0.7,1.049,1.8,,,,,,,,,,
773,0.315,0.48,18,21.99707572,,,,,,,,,,
774,0.3,0.59,,,,,,,,,,,,
775,0.282,0.4555,,,,,,,,,,,,
776,0.47,0.77,42.9,,,,,,,,,,,
777,0.77,,,,,,,,,,,,,
778,,,,,,,,,,,,,,
779,0.2,0.432,0.37,2.99,3.25,4,8.5,,,,,,,
780,1.5,,,,,,,,,,,,,
781,0.95,5.88,,,,,,,,,,,,
782,2.75,33,45,,,,,,,,,,,
783,0.1485,4.2,,,,,,,,,,,,
784,0.69,2.27,3.25,16,,,,,,,,,,
785,0.4,0.55,,,,,,,,,,,,
786,0.09,0.16,0.39,,,,,,,,,,,
787,1.19,41,,,,,,,,,,,,
788,1.93,,,,,,,,,,,,,
789,1.89,45,,,,,,,,,,,,
790,7,9.89,13.5,,,,,,,,,,,
791,0.12,38,,,,,,,,,,,,
792,1.19,5,14.45,65,,,,,,,,,,
793,5,,,,,,,,,,,,,
794,0.13,,,,,,,,,,,,,
795,0.15,,,,,,,,,,,,,
796,0.12,0.48,38.5,48.48,,,,,,,,,,
797,0.3,0.748,0.96,,,,,,,,,,,
798,0.45,0.49,6.2,14.2,18,,,,,,,,,
799,,,,,,,,,,,,,,
800,0.5,0.72,,,,,,,,,,,,
801,0.4,40,39.5,,,,,,,,,,,
802,0.47,1.08,1.49,4.5,8,15,,,,,,,,
803,,,,,,,,,,,,,,
804,0.33,0.41,2,35.9,40.99,46.59,,,,,,,,
805,8.75,,,,,,,,,,,,,
806,1.1,,,,,,,,,,,,,
807,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,
809,1.5,,,,,,,,,,,,,
810,0.29,0.89,2,3.2,3.3,7.88,8.25,,,,,,,
811,5,6,32,,,,,,,,,,,
812,0.213,0.9999,,,,,,,,,,,,
813,0.212,0.3688,,,,,,,,,,,,
814,0.281,0.475,65,,,,,,,,,,,
815,0.207,6.9,48,,,,,,,,,,,
816,0.295,0.379,37.205,58,,,,,,,,,,
817,0.3,1.05,1.99,5.9,,,,,,,,,,
818,0.2,0.44,0.99,1.99,16,,,,,,,,,
819,0.12,1,3.9,3.48,4.48,5.39,14.99,40.98,33,,,,,
820,5,1.3,222,210,,,,,,,,,,
821,2.5,1.45,,,,,,,,,,,,
822,0.11,1.80E-08,14,25,,,,,,,,,,
823,0.08,0.198,0.04,0.33,,,,,,,,,,
824,4,4.99,10.99,68,,,,,,,,,,
825,0.4,0.49,,,,,,,,,,,,
826,1.2,,,,,,,,,,,,,
827,0.25,8.25,18,,,,,,,,,,,
828,,,,,,,,,,,,,,
829,0.4,0.65,4.25,,,,,,,,,,,
830,,,,,,,,,,,,,,
831,0.142,0.2344,0.46,,,,,,,,,,,
832,0.12,,,,,,,,,,,,,
833,4.25,,,,,,,,,,,,,
834,0.6,0.46,1.365,,,,,,,,,,,
835,0.45,16,,,,,,,,,,,,
836,5.8,,,,,,,,,,,,,
837,0.1,0.35,36.69,,,,,,,,,,,
838,1.5,2.39,,,,,,,,,,,,
839,0.11,0.43,0.666,,,,,,,,,,,
840,0.1,0.2,0.42,,,,,,,,,,,
841,0.69,,,,,,,,,,,,,
842,0.15,0.8,0.569,0.63,1.25,6.5,,,,,,,,
843,0.14,60,,,,,,,,,,,,
844,0.149,3,3.29,3.99,3.18,3.6,5.309,7.49,42,41.9,,,,
845,0.14,2.99,3.7,,,,,,,,,,,
846,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,
886,0.24,1,,,,,,,,,,,,
887,0.58,12.6169,14.769,,,,,,,,,,,
888,0.4888,1.97,3.5,,,,,,,,,,,
889,0.3,,,,,,,,,,,,,
890,3.15,26,,,,,,,,,,,,
891,0.49,,,,,,,,,,,,,
892,0.15,0.37,14.3,13,15,44.98,35.49,,,,,,,
893,0.075,7.5,6.42,8.99,8.4,,,,,,,,,
894,2.7,,,,,,,,,,,,,
895,0.32,,,,,,,,,,,,,
896,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,
917,0.24,,,,,,,,,,,,,
918,5.5,3.89,6.179,,,,,,,,,,,
919,0.4,0.88,,,,,,,,,,,,
920,8.3,14,15.98,,,,,,,,,,,
921,0.3,,,,,,,,,,,,,
922,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,
935,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,
942,0.24,0.3,0.369,,,,,,,,,,,
943,0.24,3.3,36.3,,,,,,,,,,,
944,4.3,,,,,,,,,,,,,
945,,,,,,,,,,,,,,
946,3.7,,,,,,,,,,,,,
947,0.13,1.9,,,,,,,,,,,,
948,0.79,0.88,1.25,1.49,,,,,,,,,,
949,6.9,,,,,,,,,,,,,
950,4,22,,,,,,,,,,,,
951,0.14,7.51,11.85,26,34.75,,,,,,,,,
952,1.33,1.3705,2.1,28,44,62.24,38,,,,,,,
953,0.35,,,,,,,,,,,,,
954,0.5,1.1,6.5,,,,,,,,,,,
955,,,,,,,,,,,,,,
956,0.1485,0.35,6.59,13.75,,,,,,,,,,
957,0.35,,,,,,,,,,,,,
958,0.1899,0.28,1.25,,,,,,,,,,,
959,0.3888,0.999,6.2,50,,,,,,,,,,
960,0.8888,32,,,,,,,,,,,,
961,75,,,,,,,,,,,,,
962,0.85,,,,,,,,,,,,,
963,0.195,,,,,,,,,,,,,
964,,,,,,,,,,,,,,
965,0.12,2.2,,,,,,,,,,,,
966,6,12,36,37.251,,,,,,,,,,
967,0.5,,,,,,,,,,,,,
968,11,,,,,,,,,,,,,
969,0.1499,,,,,,,,,,,,,
970,0.32,0.39,,,,,,,,,,,,
971,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,
973,,,,,,,,,,,,,,
974,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,
978,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,
990,,,,,,,,,,,,,,
991,7,10,,,,,,,,,,,,
992,0.25,0.37,0.42,49.5,42,,,,,,,,,
993,1,,,,,,,,,,,,,
994,1.205,2.55,,,,,,,,,,,,
995,,,,,,,,,,,,,,
996,0.34,0.7,,,,,,,,,,,,
997,,,,,,,,,,,,,,
998,0.4,0.41,0.53,,,,,,,,,,,
999,0.32,,,,,,,,,,,,,
1000,0.5,,,,,,,,,,,,,
1001,0.1495,0.532,0.829,1.15,,,,,,,,,,
1002,0.3499,1.305,7.94,38.5,37.891,36.9,,,,,,,,
1003,3,75,,,,,,,,,,,,
1004,0.333,28,35,,,,,,,,,,,
1005,0.33,1.5,,,,,,,,,,,,
1006,0.12,3.5,3.99,,,,,,,,,,,
1007,,,,,,,,,,,,,,
1008,0.081,0.5,,,,,,,,,,,,
1009,0.33,0.55,0.999,7,38.7,,,,,,,,,
1010,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,
1016,,,,,,,,,,,,,,
1017,55,61.95,64,,,,,,,,,,,
1018,,,,,,,,,,,,,,
1019,,,,,,,,,,,,,,
1020,0.35,,,,,,,,,,,,,
1021,3.45,7.2,7.29,,,,,,,,,,,
1022,0.55,0.69,0.72,7,,,,,,,,,,
1023,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,
1025,0.1499,,,,,,,,,,,,,
1026,0.09,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,
1030,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,
1038,0.5,0.75,1.64,,,,,,,,,,,
1039,0.04,0.19,6.5,,,,,,,,,,,
1040,7.5,34,,,,,,,,,,,,
1041,0.7,0.475,,,,,,,,,,,,
1042,0.45,0.35,4.5,6.98,13,34.95,,,,,,,,
1043,,,,,,,,,,,,,,
1044,0.54,0.57,4.5,8,9.123,,,,,,,,,
1045,0.095,0.43,1.25,,,,,,,,,,,
1046,0.251857741,0.34,0.38,2.51,3.3,3.99,,,,,,,,
1047,5.805,8.38,,,,,,,,,,,,
1048,0.12,2.1,1.97,4.9,,,,,,,,,,
1049,2.42,3,,,,,,,,,,,,
1050,1.55,1.69,,,,,,,,,,,,
1051,3,5.5,5.75,12,16,37.7,,,,,,,,
1052,1.65,2.2,,,,,,,,,,,,
1053,1.6,1.81,,,,,,,,,,,,
1054,3.3,4.2,6,7.5,9,,,,,,,,,
1055,3.02,3.49,3.8,4.5,5.49,,,,,,,,,
1056,7.5,34.5,,,,,,,,,,,,
1057,3.99,4.69,16.36,17.8989,18.74,,,,,,,,,
1058,3.2,8,40,46.69,,,,,,,,,,
1059,0.14,,,,,,,,,,,,,
1060,0.04,0.19,6.9,,,,,,,,,,,
1061,6.5,8.88,,,,,,,,,,,,
1062,1.55,1.95,35,,,,,,,,,,,
1063,5.1,,,,,,,,,,,,,
1064,0.64,7.5,10.9,23,,,,,,,,,,
1065,1.9,,,,,,,,,,,,,
1066,6,,,,,,,,,,,,,
1067,1.6,2.45,36,,,,,,,,,,,
1068,5,,,,,,,,,,,,,
1069,0.64,2.8,,,,,,,,,,,,
1070,3.5,4.2,,,,,,,,,,,,
1071,,,,,,,,,,,,,,
1072,22,,,,,,,,,,,,,
1073,1.3,,,,,,,,,,,,,
1074,0.086,0.33,0.69,2.49,3.1,3.39,,,,,,,,
1075,2.35,4.8,,,,,,,,,,,,
1076,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,
1080,0.1,5.1,5.85,9.9,11.9876,14.1,13,15,35,44.985,,,,
1081,,,,,,,,,,,,,,
1082,0.08,0.1,0.45,,,,,,,,,,,
1083,0.25,75,,,,,,,,,,,,
1084,2.69,,,,,,,,,,,,,
1085,0.44,1.15,2.3,,,,,,,,,,,
1086,0.29,0.69,0.7445764331,27.77,,,,,,,,,,
1087,0.33,,,,,,,,,,,,,
1088,26.69,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,
1091,0.9888,3,,,,,,,,,,,,
1092,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,
1094,0.4,10,16.5,15,17.9,,,,,,,,,
1095,0.66,3,,,,,,,,,,,,
1096,0.37,,,,,,,,,,,,,
1097,0.25,,,,,,,,,,,,,
1098,0.335,1.72,1.9,25,45,35,39.9,,,,,,,
1099,26,,,,,,,,,,,,,
1100,10,,,,,,,,,,,,,
1101,,,,,,,,,,,,,,
1102,2.75,,,,,,,,,,,,,
1103,0.4,,,,,,,,,,,,,
1104,0.32,0.402,6.35,7.98,47.85,,,,,,,,,
1105,,,,,,,,,,,,,,
1106,0.215,0.35,1.89,,,,,,,,,,,
1107,,,,,,,,,,,,,,
1108,0.55,13.50386526,18,16,39.75,,,,,,,,,
1109,0.19,0.435,0.48,0.36,0.4999,0.7,50,,,,,,,
1110,,,,,,,,,,,,,,
1111,0.95,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,
1113,0.777,17,40,41,42.5,,,,,,,,,
1114,,,,,,,,,,,,,,
1115,1.799,,,,,,,,,,,,,
1116,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,
1119,25,,,,,,,,,,,,,
1120,,,,,,,,,,,,,,
1121,0.14,0.2,2.99,4.15,,,,,,,,,,
1122,,,,,,,,,,,,,,
1123,,,,,,,,,,,,,,
1124,0.75,1.99,2.5,5,5.8985,63.5,,,,,,,,
1125,0.325,1.298,1.849,2.95,3.49,25,,,,,,,,
1126,0.25,,,,,,,,,,,,,
1127,0.6444,1.7,,,,,,,,,,,,
1128,0.3999,0.5,0.95,1.7,21,,,,,,,,,
1129,0.23,0.32,,,,,,,,,,,,
1130,4.5,6.8,,,,,,,,,,,,
1131,0.3999,2.8,4.6,7,,,,,,,,,,
1132,0.45,,,,,,,,,,,,,
1133,1.35,10,19,31.9,40.5,,,,,,,,,
1134,0.3,0.59,1.7,33,,,,,,,,,,
1135,,,,,,,,,,,,,,
1136,0.2,13.41,15.469,17.5,25,,,,,,,,,
1137,7,14,18,40,,,,,,,,,,
1138,1.9,,,,,,,,,,,,,
1139,0.777,0.709,1,,,,,,,,,,,
1140,7.8,10,48,,,,,,,,,,,
1141,1.51,2.068,44,,,,,,,,,,,
1142,0.25,39.87108869,45,,,,,,,,,,,
1143,0.9876,,,,,,,,,,,,,
1144,0.9999,,,,,,,,,,,,,
1145,0.1,0.28,,,,,,,,,,,,
1146,3.77,,,,,,,,,,,,,
1147,,,,,,,,,,,,,,
1148,0.44,0.45,4.01,,,,,,,,,,,
1149,,,,,,,,,,,,,,
1150,0.5,,,,,,,,,,,,,
1151,0.65,,,,,,,,,,,,,
1152,0.85,0.95,3.5,3.199,3.5999,48.8,,,,,,,,
1153,8.5,,,,,,,,,,,,,
1154,1,10.01,21.9999,,,,,,,,,,,
1155,,,,,,,,,,,,,,
1156,0.25,0.3498,0.38,0.45,0.6,3,3.9,8.55,16.789,,,,,
1157,0.189,0.54,,,,,,,,,,,,
1158,43.6942,,,,,,,,,,,,,
1159,4.00E-09,1.9999,50,,,,,,,,,,,
1160,0.265,,,,,,,,,,,,,
1161,0.27,29.8,,,,,,,,,,,,
1162,,,,,,,,,,,,,,
1163,7.5,11,31,31.99,48,49.69,,,,,,,,
1164,,,,,,,,,,,,,,
1165,0.37,3.588,8.25,,,,,,,,,,,
1166,0.18,0.36,43,41,,,,,,,,,,
1167,0.6,,,,,,,,,,,,,
1168,0.075,,,,,,,,,,,,,
1169,0.35,,,,,,,,,,,,,
1170,0.07,,,,,,,,,,,,,
1171,,,,,,,,,,,,,,
1172,1.6,2.75,3,,,,,,,,,,,
1173,4.44,10,12.5,,,,,,,,,,,
1174,0.9,9,,,,,,,,,,,,
1175,,,,,,,,,,,,,,
1176,3.752,4.177,16,,,,,,,,,,,
1177,4.5,3.84,,,,,,,,,,,,
1178,,,,,,,,,,,,,,
1179,5,4,3.73,4.9876,18,26,,,,,,,,
1180,,,,,,,,,,,,,,
1181,25,55,40,,,,,,,,,,,
1182,4,4,,,,,,,,,,,,
1183,0.25,3,21,,,,,,,,,,,
1184,0.3,0.45,1.205,1.6967,2.99,,,,,,,,,
1185,98,,,,,,,,,,,,,
1186,59,,,,,,,,,,,,,
1187,0.321,1.5,1.9799,3.8,5.5,,,,,,,,,
1188,4.5,,,,,,,,,,,,,
1189,,,,,,,,,,,,,,
1190,3.447,3.5285,8.99,,,,,,,,,,,
1191,22,,,,,,,,,,,,,
1192,,,,,,,,,,,,,,
1193,0.06,0.399,,,,,,,,,,,,
1194,0.13,0.348,0.57,0.64,6.93,7.35,45,,,,,,,
1195,,,,,,,,,,,,,,
1196,,,,,,,,,,,,,,
1197,0.8,2.9,4.208998203,4.8,7.75,42,32.399,,,,,,,
1198,0.23,0.634,0.99,5,7.5,7.5,26.9,26.93491877,,,,,,
1199,,,,,,,,,,,,,,
1200,20,40,,,,,,,,,,,,
1201,40,,,,,,,,,,,,,
1202,,,,,,,,,,,,,,
1203,3.5,,,,,,,,,,,,,
1204,3,,,,,,,,,,,,,
1205,0.5,1.1,9.5,10.04828668,13,,,,,,,,,
1206,0.25,,,,,,,,,,,,,
1207,1.5,1.75,7.05,15,23,21.5,29.39,50,,,,,,
1208,0.2,0.26,0.59,0.79,3,6.23,9,,,,,,,
1209,0.2,0.2499,1.77,2.1,,,,,,,,,,
1210,3,0.69,,,,,,,,,,,,
1211,0.2,0.4199,0.54,0.39,0.355,0.65,0.9,,,,,,,
1212,0.4,1.75,,,,,,,,,,,,
1213,0.4,0.7404038616,0.85,1.39,,,,,,,,,,
1214,1.2,,,,,,,,,,,,,
1215,0.18,45,,,,,,,,,,,,
1216,15,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,
1218,0.48,0.81,1.1564,45,44.888,39,,,,,,,,
1219,1.8,2.65,,,,,,,,,,,,
1220,0.26,0.4,,,,,,,,,,,,
1221,,,,,,,,,,,,,,
1222,0.33,32.706,,,,,,,,,,,,
1223,0.38,0.448,0.69,,,,,,,,,,,
1224,0.39,45,,,,,,,,,,,,
1225,1.5,,,,,,,,,,,,,
1226,0.5,,,,,,,,,,,,,
1227,2.5,7,7.5,13.99,19.49,,,,,,,,,
1228,0.6,1.69,1.99,5,38.5,,,,,,,,,
1229,,,,,,,,,,,,,,
1230,0.11,0.88,,,,,,,,,,,,
1231,1.8,3,32.5,,,,,,,,,,,
1232,1,0.69,0.79,0.55,,,,,,,,,,
1233,0.4,0.4,1.99,,,,,,,,,,,
1234,0.3,0.561,,,,,,,,,,,,
1235,0.4,1.5,7.29,14.5,,,,,,,,,,
1236,0.2,0.249,62,,,,,,,,,,,
1237,0.3,0.41,0.339,12.37,30.5,,,,,,,,,
1238,0.69,1.398274538,30,42,,,,,,,,,,
1239,0.4,,,,,,,,,,,,,
1240,0.3,2.4,,,,,,,,,,,,
1241,0.35,0.65,0.62,,,,,,,,,,,
1242,3,,,,,,,,,,,,,
1243,0.8,1.77,,,,,,,,,,,,
1244,0.3,,,,,,,,,,,,,
1245,0.2,3,,,,,,,,,,,,
1246,0.7,1.9,,,,,,,,,,,,
1247,0.21,0.38,,,,,,,,,,,,
1248,0.3,0.4,8,45,46,,,,,,,,,
1249,0.25,0.29,0.0069,35,,,,,,,,,,
1250,1,1.3,,,,,,,,,,,,
1251,0.69,0.75,3.7,8.5,9,48,,,,,,,,
1252,1.955,,,,,,,,,,,,,
1253,0.5,1.502,0.97,10.64,20,40,,,,,,,,
1254,0.465,14.8,,,,,,,,,,,,
1255,0.5,0.45,,,,,,,,,,,,
1256,0.75,11.5,43,,,,,,,,,,,
1257,1.65,9.69,11,44,,,,,,,,,,
1258,,,,,,,,,,,,,,
1259,,,,,,,,,,,,,,
1260,0.1,0.4,1.035,0.84,3.5,7.11,6.279,6.88,5.77,13.13,14.99,,,
1261,0.48,0.775,,,,,,,,,,,,
1262,,,,,,,,,,,,,,
1263,,,,,,,,,,,,,,
1264,0.54,16.08943819,,,,,,,,,,,,
1265,0.49,1.18,38.15,39.75,,,,,,,,,,
1266,0.64,3.75,4.25,5.2,13,36.9693,,,,,,,,
1267,1.11,1.5,1.4999,,,,,,,,,,,
1268,,,,,,,,,,,,,,
1269,13.13,,,,,,,,,,,,,
1270,29.99,,,,,,,,,,,,,
1271,,,,,,,,,,,,,,
1272,,,,,,,,,,,,,,
1273,,,,,,,,,,,,,,
1274,42.24,,,,,,,,,,,,,
1275,0.48,1.5,,,,,,,,,,,,
1276,,,,,,,,,,,,,,
1277,2.1,3.2,,,,,,,,,,,,
1278,0.53,,,,,,,,,,,,,
1279,0.53,33.8,36.9999,,,,,,,,,,,
1280,1.55,1.8,2,,,,,,,,,,,
1281,,,,,,,,,,,,,,
1282,,,,,,,,,,,,,,
1283,44.44,,,,,,,,,,,,,
1284,1.11,4.9,5.5,12.5,14.7,34.25,,,,,,,,
1285,0.41,34,,,,,,,,,,,,
1286,42,,,,,,,,,,,,,
1287,2.1,3.5,3.95,4.499,,,,,,,,,,
1288,,,,,,,,,,,,,,
1289,18.05,,,,,,,,,,,,,
1290,2.98,13.75,,,,,,,,,,,,
1291,0.3,,,,,,,,,,,,,
1292,1.5,,,,,,,,,,,,,
1293,1,0.71,0.9,1.3,19.99,,,,,,,,,
1294,1.5,,,,,,,,,,,,,
1295,13.0001,13.99,,,,,,,,,,,,
1296,1.5,,,,,,,,,,,,,
1297,1.5,,,,,,,,,,,,,
1298,,,,,,,,,,,,,,
1299,1.5,,,,,,,,,,,,,
1300,1,,,,,,,,,,,,,
1301,3,,,,,,,,,,,,,
1302,1.5,2,,,,,,,,,,,,
1303,1.5,3,27.489,43.9,,,,,,,,,,
1304,1.5,2.4,36.69,,,,,,,,,,,
1305,5,,,,,,,,,,,,,
1306,1.5,,,,,,,,,,,,,
1307,1.5,6.5,,,,,,,,,,,,
1308,1.5,7,10,,,,,,,,,,,
1309,1.5,10.5,19.7979,20,,,,,,,,,,
1310,1,,,,,,,,,,,,,
1311,1.5,8.75,,,,,,,,,,,,
1312,0.34,,,,,,,,,,,,,
1313,,,,,,,,,,,,,,
1314,0.335,,,,,,,,,,,,,
1315,0.18,0.285,0.3045,4.8,5.05,,,,,,,,,
1316,,,,,,,,,,,,,,
1317,0.4499,6.5,,,,,,,,,,,,
1318,0.5999,4,5.75,,,,,,,,,,,
1319,0.3488,,,,,,,,,,,,,
1320,0.33,3.44,30,,,,,,,,,,,
1321,0.44,0.888,1,,,,,,,,,,,
1322,6,6.62,7.899,,,,,,,,,,,
1323,,,,,,,,,,,,,,
1324,,,,,,,,,,,,,,
