0,0.01
9330,22.6341,1.49
9331,25.41
9332,25.149,45.68
9333,25.149,38.5
9334,27.969,63.0
9335,25.41
9336,25.41
9337,29.219
9338,25.149
9339,25.41
9340,25.90347
9341,25.149
9342,27.969
9343,25.41
9344,25.41
9345,29.719
9346,28.419
9347,25.149
9348,29.219
9349,25.149,45.0
9350,25.41
9351,25.41
9352,27.969
9353,27.969,0.4
9354,29.219,47.9
9355,29.219,1.5
9356,22.6351,1.75
9357,25.41,36.5
9358,25.41,0.4
9359,27.969,0.13
9360,22.6351,0.34
9361,25.41,500.0
9362,25.41,2.74
9363,22.6341,41.0
9364,30.619,0.373
9365,25.149,15.49
9366,40.069
9367,30.269,27.8
9368,27.969,0.2999
9369,25.41,0.5
9370,25.41,36.0
9371,40.069,2.5
9372,27.969,0.75
9373,27.969,0.5
9374,22.6341,0.5
9375,25.90347,0.75
9376,25.41,25.0
9377,40.069,2.864025105714096
9378,25.41,3.0
9379,20.1192,31.5
9380,25.149,0.35
9381,22.6341,6.25
9382,25.41,36.969
9383,25.149,40.0
9384,25.41,8.0
9385,25.41,6.0
9386,25.41,44.0
9387,25.149,4.89
9388,22.51,3.3465
9389,25.41,2.0
9390,25.149,6.0
9391,27.969,35.9
9392,25.149,49.95
9393,25.41,0.89
9394,27.969,7.99
9395,22.6341,1.0
9396,27.969,0.45
9397,25.149,0.88
9398,25.41
9399,25.41,0.68
9400,25.41,0.45
9401,25.41,40.0
9402,25.41,39.88
9403,25.41,2.2
9404,25.41,40.97
9405,25.41,0.65
9406,25.41,34.0
9407,25.41,0.45
9408,22.51,3.1
9409,25.149,16.99
9410,25.41,17.0
9411,25.41,16.5
9412,29.219
9413,25.149,0.99
9414,25.149,0.4
9415,25.41,43.0
9416,25.149,65.0
9417,25.149,0.5
9418,25.41
9419,38.0,4.0
9420,25.149,0.32801096319498824
9421,29.719,13.153216482449244
9422,25.90347,1.89
9423,25.41,14.8888
9424,27.969,13.5
9425,25.41,4.15
9426,25.149
9427,25.149,4.55
9428,22.51
9429,27.969,45.4269
9430,25.41
9431,22.6341
9432,29.719,16.0
9433,25.41,0.64
9434,25.41,42.069
9435,29.719,0.411
9436,25.41,1.4
9437,27.969,0.5452801505436298
9438,25.149,0.39
9439,25.41,0.51
9440,25.149,30.0
9441,25.41,30.0
9442,25.41
9443,22.6341,39.75
9444,25.149
9445,27.969
9446,25.149,0.40002738162268897
9447,25.149,44.3
9448,25.41,2.0
9449,25.41,1.996249452954048
9450,25.41,1.09
9451,25.41
9452,25.90347
9453,25.41,0.5
9454,25.149,40.0
9455,25.41
9456,25.41,6.0
9457,25.15,4.25
9458,25.149,19.99
9459,22.6341,30.38
9460,25.149,0.4321
9461,25.149,0.4
9462,25.41,1.55
9463,25.41,5.0
9464,25.149,1.0
9465,27.969,32.0
9466,25.149,17.25
9467,25.41,3.8
9468,25.149,3.8
9469,25.149,4.0
9470,25.149,11.0
9471,25.90347,15.0
9472,25.149,16.0
9473,25.149,44.9
9474,27.969,6.5
9475,27.969,5.0
9476,27.969,4.0
9477,22.51,3.7
9478,22.6351,4.0
9479,36.5,30.9
9480,25.41,6.49
9481,25.41,30.0
9482,25.41,23.69
9483,27.969,3.7
9484,25.41,5.5
9485,25.149,40.0
9486,25.41
9487,27.969
9488,25.41
9489,25.41
9490,20.1192
9491,27.969
9492,25.149
9493,25.41
9494,25.41
9495,25.149
9496,29.219
9497,27.969
9498,25.149
9499,27.969
9500,25.149
9501,27.969
9502,22.6341
9503,27.969
9504,25.149
9505,25.41
9506,27.969,2.0
9507,25.41,62.0
9508,22.51
9509,25.149,14.2
9510,25.149,8.0
9511,27.969,1.85
9512,25.149
9513,25.149
9514,25.149,5.3
9515,29.719
9516,20.1192
9517,25.41,40.65
9518,25.149,7.0
9519,25.149
9520,25.149
9521,20.1192,0.89
9522,25.149
9523,25.149
9524,25.149,33.33
9525,25.149
9526,22.6341,0.63
9527,25.90347,2.0
9528,25.149
9529,27.969
9530,25.41
9531,25.41
9532,27.969,0.49
9533,27.969
9534,25.41,3.999
9535,25.90347
9536,25.149,0.33
9537,25.41,0.4
9538,37.7,8.8
9539,25.41,24.5
9540,25.149,0.49
9541,25.15,14.25
9542,25.90347,0.49
9543,25.41,53.8
9544,25.149,0.8
9545,27.969,41.9
9546,25.41,19.69
9547,25.149,19.68
9548,25.149,4.0
9549,25.90347,7.789
9550,22.51,44.9
9551,25.149,4.0
9552,25.149,20.69
9553,25.41,4.0
9554,25.41,48.0
9555,25.41,42.0
9556,25.41,9.12
9557,25.41,14.0
9558,27.969,9.2
9559,25.41,4.0
9560,25.149,19.77
9561,29.719,3.99
9562,25.41,45.0
9563,25.41,44.0
9564,0,65.0
9565,25.41,4.15
9566,25.90347,0.6999
9567,25.41,45.0
9568,20.1192,0.3555
9569,25.149,44.0
9570,22.51,1.55
9571,27.969,37.5
9572,25.41,45.9
9573,25.41,0.1999
9574,25.41,10.0
9575,25.41,8.5
9576,25.41,3.9016
9577,25.41,0.7
9578,25.149,0.1999
9579,25.41,34.0
9580,25.41,0.359
9581,27.969,0.89
9582,25.41,0.2333
9583,25.41,1.5
9584,27.969,8.9949
9585,25.149,0.4999
9586,29.219,24.0
9587,29.219,0.45
9588,25.41,45.0
9589,25.149,0.38
9590,25.41,1.35
9591,25.41,7.28
9592,25.41,48.5
9593,25.41,4.09
9594,25.41,27.970000000000002
9595,25.41,9.99
9596,27.969,0.4
9597,25.41,0.25
9598,22.51,0.25
9599,25.41,25.0
9600,25.41,2.0
9601,25.149,35.0
9602,27.969,0.5
9603,25.90347,48.0
9604,25.41,0.6
9605,27.969,0.5
9606,25.90347
9607,25.149,63.0
9608,25.41,49.0
9609,25.41,1.3
9610,27.969,19.99
9611,27.969,13.79
9612,25.41,3.0
9613,25.149,0.45
9614,27.969,3.49
9615,25.149,0.5
9616,27.969,7.84
9617,25.149,0.429
9618,27.969,5.8
9619,60.0,3.5
9620,29.719,2.0
9621,25.149,2.0
9622,25.41,0.35
9623,25.41,16.69
9624,25.41,0.29
9625,27.969,0.19
9626,25.41,6.075
9627,22.51,40.0
9628,25.41,0.44
9629,25.41,5.0
9630,25.149,0.24
9631,25.149,0.49
9632,25.149,0.4269
9633,25.149
9634,20.1192,50.0
9635,27.969,34.362
9636,25.149,0.5949
9637,25.149,30.0
9638,25.41,0.198
9639,22.6341,0.54
9640,25.41,0.87
9641,25.149,43.8
9642,25.149,1.0
9643,25.149,9.85
9644,25.90347,1.8
9645,25.41,1.0
9646,25.149,8.5
9647,25.149,5.0
9648,25.149,56.0
9649,25.149,9.9999
9650,25.41,32.0
9651,27.969,5.0
9652,27.969,0.3333
9653,22.6351,0.45
9654,20.1192,0.49
9655,20.1192,3.48
9656,25.41,8.9
9657,25.149,0.5
9658,25.149,1.95
9659,25.149,55.5555
9660,25.41,7.69
9661,27.969,1.95
9662,25.149,50.0
9663,25.41,0.42
9664,25.41,0.4
9665,25.41,1.1
9666,27.969,39.0
9667,25.41,5.0
9668,25.41,40.0
9669,25.41,16.975
9670,27.969,41.9
9671,25.149,0.6
9672,25.41,9.5
9673,25.41,25.0
9674,25.41,0.2
9675,22.6351,0.42
9676,29.219,12.0
9677,30.269,37.0
9678,25.41,4.75
9679,25.149,0.28
9680,25.41,36.99
9681,25.41,0.59
9682,25.41
9683,25.41,3.0
9684,25.41,38.0
9685,25.41
9686,25.41,0.3
9687,25.41,0.88
9688,25.149,1.0
9689,25.41,0.5
9690,25.149,0.5
9691,25.90347,2.0
9692,25.90347,0.99
9693,25.41,0.5
9694,25.149,24.0
9695,25.41,39.98
9696,25.90347,155.0
9697,25.149,0.5
9698,25.41,1.42
9699,25.41,0.5
9700,25.41,1.0
9701,25.41,0.749
9702,25.41,1.0
9703,25.149,40.0
9704,25.41,0.5
9705,20.1192,1.65
9706,25.149,8.55
9707,22.6341,7.5
9708,25.149,41.99432846111418
9709,25.149,22.0
9710,25.149,4.5
9711,25.149,4.0
9712,25.149,31.88
9713,25.149,4.44
9714,25.149,4.97
9715,25.149,42.0
9716,25.149,4.0
9717,25.41,3.75
9718,25.149,41.0
9719,20.1192,30.75
9720,25.41,4.35
9721,22.6341,11.0
9722,25.90347,21.0
9723,25.90347,11.0
9724,25.41,2.9
9725,25.149,4.49
9726,25.149
9727,25.41
9728,25.41,269.0
9729,25.41,4.79
9730,25.149,4.042
9731,25.149,39.269
9732,25.149
9733,25.149
9734,25.41,42.0
9735,25.149,3.99
9736,25.149,11.0
9737,25.149
9738,25.149,69.0
9739,25.149,3.77
9740,25.41
9741,25.149,7.0
9742,25.41
9743,25.149,0.42
9744,25.149
9745,25.149
9746,25.149,0.6
9747,25.41,21.0
9748,25.149,6.8035
9749,25.149
9750,25.149,2.0
9751,25.41
9752,25.149,42.0
9753,25.41,0.39
9754,25.149,37.9
9755,25.149
9756,22.6351
9757,25.41,18.969
9758,25.41
9759,25.41
9760,25.41,0.39
9761,20.1192
9762,25.90347
9763,25.41
9764,25.41,6.5
9765,25.41,13.6
9766,25.41,1.3
9767,25.41,39.0
9768,25.41,42.0
9769,25.41
9770,25.149,4.0
9771,22.51,0.24
9772,25.41,33.26251012145749
9773,25.41,56.69
9774,25.149,0.35
9775,25.41,0.89
9776,25.149,1.2
9777,25.90347,7.528859575401031
9778,25.149,2.5
9779,25.149,48.0
9780,25.41,33.0
9781,25.41,12.998
9782,22.6341
9783,25.149
9784,25.41
9785,22.6351,1.0
9786,25.149,4.2
9787,25.41,38.0
9788,25.149,4.0
9789,25.149,0.58
9790,20.1192,1.0
9791,25.149,39.99
9792,25.41,0.68
9793,25.41,5.0
9794,22.6341,45.0
9795,20.1192,0.95
9796,25.41,7.0
9797,25.149,0.21
9798,25.149,4.9
9799,25.149,0.6969
9800,25.149,0.26
9801,22.51
9802,25.41,0.199
9803,25.149,0.184
9804,25.41,38.0
9805,25.90347,69.0
9806,25.41,9.69
9807,25.41,14.2
9808,25.41,0.247
9809,25.149,1.42
9810,25.41,9.0
9811,25.149,2.7
9812,25.41,2.94
9813,25.41,4.69
9814,25.149,0.8423088181485547
9815,25.149,0.3
9816,25.149,3.8
9817,25.149,7.0
9818,25.41,18.85
9819,25.149,0.21
9820,22.6351,0.6
9821,25.41,6.9
9822,25.41,1.8616755948999835
9823,25.149,0.355
9824,25.149,1.54
9825,22.6341,0.39
9826,25.41,0.17
9827,25.41,5.0
9828,25.149,11.9
9829,22.6341,55.0
9830,25.149,0.65
9831,25.149,0.42
9832,25.41,38.5
9833,25.149,0.899
9834,25.41,24.0
9835,25.41,0.399
9836,25.149,50.0
9837,25.149,0.28
9838,25.149,0.5
9839,25.149,6.99
9840,25.41,1.2
9841,25.41,0.6
9842,25.149,28.0
9843,25.149,5.0
9844,25.41,1.8
9845,22.6351,3.25
9846,25.41,0.25
9847,25.149,0.32
9848,25.41,0.46
9849,25.149,39.5
9850,25.149,43.0
9851,25.41,0.75
9852,25.149,4.2
9853,25.149,48.0
9854,25.41,0.1
9855,25.149,1.2
9856,25.149,0.39
9857,25.41,28.88
9858,25.149,32.0
9859,25.41,75.0
9860,25.149,54.5
9861,25.90347,7.25
9862,25.149,2.2
9863,25.149,1.9
9864,25.41,8.0
9865,25.41
9866,22.51
9867,25.149,18.0
9868,25.149,48.0
9869,25.41,7.5
9870,25.149,50.0
9871,25.149,40.0
9872,25.149,3.5
9873,22.6341,5.0
9874,25.149,3.5899
9875,25.149,11.0
9876,25.41,9.0
9877,22.51,4.25
9878,25.41,15.55
9879,22.6351,4.18
9880,25.149,6.0
9881,25.149,58.0
9882,25.149,75.0
9883,25.41,14.19
9884,25.149,65.0
9885,25.149,18.0
9886,25.149,38.6688
9887,25.41,25.0
9888,25.149,8.28
9889,25.41,2.0
9890,25.149,40.59
9891,25.149,38.9
9892,25.15,54.2
9893,25.149,45.0
9894,25.149,0.33
9895,25.90347,58.0
9896,25.90347,1.9
9897,25.41,15.9
9898,25.41,51.9
9899,25.149,0.1999
9900,25.41,40.0
9901,20.1192
9902,25.149
9903,23.89155,1.85
9904,25.149,1.2
9905,25.149
9906,25.41,6.3
9907,25.149,35.0
9908,25.149
9909,25.41,7.47
9910,25.41,4.789
9911,25.41,50.0
9912,25.149,6.9
9913,25.149,4.9
9914,25.41,4.5
9915,22.51,54.0
9916,25.41,7.3
9917,25.149,4.2
9918,25.149,5.25
9919,25.149,15.999
9920,25.41,21.25
9921,25.41,5.4
9922,25.149,3.8
9923,25.149,4.5
9924,25.149,7.99
9925,22.6351,47.5
9926,25.41,6.2
9927,25.149,4.0
9928,25.149,55.0
9929,22.51,45.0
9930,25.41,0.55
9931,25.149,0.49
9932,25.149,10.0
9933,22.51,0.26
9934,25.41,35.0
9935,25.149,13.99
9936,25.149,2.5
9937,25.149,0.37
9938,20.1192,0.18
9939,22.6341,4.25
9940,25.90347,6.25
9941,25.90347,18.0
9942,25.149,7.9424
9943,25.90347,6.5
9944,25.41,0.4488
9945,25.41,8.0
9946,25.149,40.99
9947,25.149,36.5
9948,25.90347,1.75
9949,25.41,77.0
9950,22.51,0.3288
9951,25.149,3.499
9952,25.149,42.0
9953,25.149,0.198
9954,25.41,0.69
9955,25.90347,10.5
9956,25.41,0.2799
9957,25.149,8.499
9958,25.149,0.288
9959,25.149,9.4
9960,25.41,0.85
9961,35.5,10.0
9962,25.41,1.1
9963,25.149,5.3
9964,25.149,1.95
9965,25.149,1.34
9966,25.149,29.0
9967,25.149,9.3
9968,25.149,0.16
9969,25.149,0.98
9970,25.149,3.0
9971,25.149,8.8
9972,25.149,0.15
9973,25.149,0.58
9974,25.149,0.5
9975,25.149,1.25
9976,25.41,0.3
9977,25.149,9.0
9978,25.41,0.65
9979,25.41,0.75
9980,25.41,15.0
9981,22.6351,39.9
9982,25.41
9983,25.149
9984,25.149,3.2
9985,0,50.0
9986,25.149,29.99
9987,25.149
9988,25.90347,5.6789
9989,25.41
9990,25.149,13.965028249677008
9991,22.6341
9992,25.41
9993,25.149,9.0
9994,28.1,2.49
9995,25.41,0.4
9996,35.0,0.39
9997,25.149,20.0
9998,25.149,21.2
9999,25.149
